"","ODFW_ID","OSU_ID","Year","WMU","Latitude","Longitude","Sex","DAN","Nloci","C273.1","C273.2","C89.1","C89.2","OdhE.1","OdhE.2","SBTD05.1","SBTD05.2","SBTD06.1","SBTD06.2","T159s.1","T159s.2","T7.1","T7.2"
"73","10.G1.C2.22.13","SMD7772",2022,"SaddleMountain",45.8207790010914,-123.363294000004,"m","207","5","142","154","159","179","141","141","133","133","183","195",NA,NA,NA,NA
"74","10.G1.C2.22.14","SMD7773",2022,"SaddleMountain",45.8206980010913,-123.363202000004,"m","18","7","170","170","159","175","141","149","133","133","183","195","203","203","231","235"
"75","10.G1.C2.22.15","SMD7774",2022,"SaddleMountain",45.8193650010913,-123.362819000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","10.G1.C2.22.16","SMD7775",2022,"SaddleMountain",45.8191210010914,-123.362797000004,NA,NA,"2","154","154",NA,NA,"149","149",NA,NA,NA,NA,NA,NA,NA,NA
"77","10.G1.C2.22.17","SMD7776",2022,"SaddleMountain",45.8183460010914,-123.362462000004,NA,NA,"4","146","170","159","179","141","141",NA,NA,"191","191",NA,NA,NA,NA
"78","10.G1.C2.22.18","SMD7777",2022,"SaddleMountain",45.8183190010914,-123.362377000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","10.G1.C2.22.19","SMD7778",2022,"SaddleMountain",45.8177100010914,-123.361010000004,NA,NA,"3","154","154","159","179","149","149",NA,NA,NA,NA,NA,NA,NA,NA
"80","10.G1.C2.22.20","SMD7779",2022,"SaddleMountain",45.8177580010913,-123.356077000004,"f","16","7","170","170","159","179","141","141","133","137","183","191","207","207","227","231"
"81","10.G1.C2.22.21","SMD7780",2022,"SaddleMountain",45.8177630010913,-123.356042000004,"f","16","7","170","170","159","179","141","141","133","137","183","191","207","207","227","231"
"82","10.G1.C2.22.22","SMD7781",2022,"SaddleMountain",45.8177480010914,-123.356065000004,"f","16","7","170","170","159","179","141","141","133","137","183","191","207","207","227","231"
"83","10.G1.C2.22.23","SMD7782",2022,"SaddleMountain",45.8170680010914,-123.352162000004,"f","19","7","170","170","159","171","141","149","133","137","199","199","219","219","227","239"
"84","10.G1.C2.22.24","SMD7783",2022,"SaddleMountain",45.8161400010913,-123.349612000004,"f","20","5","154","170","159","167","141","149","133","133","195","199",NA,NA,NA,NA
"85","10.G1.C2.22.25","SMD7784",2022,"SaddleMountain",45.8158750010913,-123.347526000004,NA,NA,"1","170","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","10.G1.C2.22.26","SMD7785",2022,"SaddleMountain",45.8155670010914,-123.346402000004,NA,NA,"1","154","154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","10.G1.C2.22.27","SMD7786",2022,"SaddleMountain",45.8167840010914,-123.344544000004,NA,NA,"1",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"88","10.G1.C2.22.28","SMD7787",2022,"SaddleMountain",45.8168470010913,-123.345952000004,"f","21","7","154","170","179","183","141","149","129","137","191","195","203","203","227","227"
"89","10.G1.C2.22.29","SMD7788",2022,"SaddleMountain",45.8166620010914,-123.346001000004,"f","21","7","154","170","179","183","141","149","129","137","191","195","203","203","227","227"
"90","10.G1.C2.22.30","SMD7789",2022,"SaddleMountain",45.8168460010913,-123.346060000004,"f","21","7","154","170","179","183","141","149","129","137","191","195","203","203","227","227"
"91","10.G1.C2.22.31","SMD7790",2022,"SaddleMountain",45.8172790010913,-123.348676000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","10.G1.C2.22.32","SMD7791",2022,"SaddleMountain",45.8172730010914,-123.348659000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","10.G1.C2.22.33","SMD7792",2022,"SaddleMountain",45.8173390010913,-123.348920000004,NA,NA,"1","170","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","10.G1.C2.22.34","SMD7793",2022,"SaddleMountain",45.8174240010913,-123.349010000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","10.G1.C2.22.35","SMD7794",2022,"SaddleMountain",45.8191030010913,-123.357345000004,"f","22","5","154","154","159","179","149","149","113","137","183","195",NA,NA,NA,NA
"96","10.G1.C2.22.36","SMD7795",2022,"SaddleMountain",45.8191000010914,-123.357217000004,"f","22","5","154","154","159","179","149","149","113","137","183","195",NA,NA,NA,NA
"97","10.G1.C2.22.37","SMD7796",2022,"SaddleMountain",45.8189930010913,-123.357131000004,NA,NA,"2","170","170","159","159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","10.G1.C2.22.38","SMD7797",2022,"SaddleMountain",45.8214210010914,-123.361622000004,"m","209","5","170","170","159","159","141","149","133","133","183","195",NA,NA,NA,NA
"99","10.G1.C2.22.39","SMD7798",2022,"SaddleMountain",45.8214540010913,-123.361520000004,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"231","231"
"100","10.G1.C2.22.40","SMD7799",2022,"SaddleMountain",45.8222480010914,-123.361259000004,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"205","205",NA,NA
"101","10.G1.C2.22.41","SMD7800",2022,"SaddleMountain",45.8222680010914,-123.361268000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","10.G1.C2.22.42","SMD7801",2022,"SaddleMountain",45.8226220010914,-123.360938000004,NA,NA,"2",NA,NA,NA,NA,"141","141","133","133",NA,NA,NA,NA,NA,NA
"103","10.G1.C2.22.43","SMD7802",2022,"SaddleMountain",45.8228980010914,-123.360997000004,NA,NA,"3",NA,NA,"159","175","141","149","133","133",NA,NA,NA,NA,NA,NA
"104","10.G1.C3.22.01","SMD7803",2022,"SaddleMountain",45.8237940010914,-123.359834000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","10.G1.C3.22.02","SMD7804",2022,"SaddleMountain",45.8233330010914,-123.359816000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","10.G1.C3.22.03","SMD7805",2022,"SaddleMountain",45.8228790010914,-123.359609000004,NA,NA,"1",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"107","10.G1.C3.22.04","SMD7806",2022,"SaddleMountain",45.8223160010914,-123.359368000004,NA,NA,"1",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"108","10.G1.C3.22.05","SMD7807",2022,"SaddleMountain",45.8201230010914,-123.353624000004,"f","20","7","154","170","159","167","141","149","133","133","195","199","219","219","231","239"
"109","10.G1.C3.22.06","SMD7808",2022,"SaddleMountain",45.8201500010914,-123.353634000004,"f","19","7","170","170","159","171","141","149","133","137","199","199","219","219","227","239"
"110","10.G1.C3.22.07","SMD7809",2022,"SaddleMountain",45.8202630010913,-123.353325000004,"f","19","7","170","170","159","171","141","149","133","137","199","199","219","219","227","239"
"111","10.G1.C3.22.08","SMD7810",2022,"SaddleMountain",45.8202820010914,-123.351849000004,NA,NA,"2",NA,NA,"179","179","141","141",NA,NA,NA,NA,NA,NA,NA,NA
"112","10.G1.C3.22.09","SMD7811",2022,"SaddleMountain",45.8202020010914,-123.351727000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","10.G1.C3.22.10","SMD7812",2022,"SaddleMountain",45.8201160010914,-123.351616000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","10.G1.C3.22.11","SMD7813",2022,"SaddleMountain",45.8200730010914,-123.351614000004,NA,NA,"2","170","170","171","171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","10.G1.C3.22.12","SMD7814",2022,"SaddleMountain",45.8198400010914,-123.350340000004,"f","23","7","142","154","179","179","141","141","137","137","191","195","203","203","227","231"
"116","10.G1.C3.22.13","SMD7815",2022,"SaddleMountain",45.8197440010914,-123.350351000004,"f","24","7","142","170","167","179","141","141","137","137","191","191","203","203","231","247"
"117","10.G1.C3.22.14","SMD7816",2022,"SaddleMountain",45.8195900010913,-123.349981000004,"f","24","7","142","170","167","179","141","141","137","137","191","191","203","203","231","247"
"118","10.G1.C3.22.15","SMD7817",2022,"SaddleMountain",45.8189030010914,-123.349202000004,"m","210","7","170","170","171","179","149","149","131","137","191","191","203","203","227","231"
"119","10.G1.C3.22.16","SMD7818",2022,"SaddleMountain",45.8188490010914,-123.348755000004,NA,NA,"1","142","142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","10.G1.C3.22.17","SMD7819",2022,"SaddleMountain",45.8185940010913,-123.346776000004,NA,NA,"2","142","154",NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"121","10.G1.C3.22.18","SMD7820",2022,"SaddleMountain",45.8185470010914,-123.346738000004,"f","23","5","142","154","179","179","141","141","137","137","191","195",NA,NA,NA,NA
"122","10.G1.C3.22.19","SMD7821",2022,"SaddleMountain",45.8183710010914,-123.346389000004,"f","23","5","142","154","179","179","141","141","137","137","191","195",NA,NA,NA,NA
"123","10.G1.C3.22.20","SMD7822",2022,"SaddleMountain",45.8184430010914,-123.345986000004,"f","23","6","142","154","179","179","141","141","137","137","191","195",NA,NA,"227","231"
"124","10.G1.C3.22.21","SMD7823",2022,"SaddleMountain",45.8184430010914,-123.345633000004,NA,NA,"3","142","154","179","179","141","141",NA,NA,NA,NA,NA,NA,NA,NA
"125","10.G1.C3.22.22","SMD7824",2022,"SaddleMountain",45.8184420010913,-123.345611000004,"f","21","7","154","170","179","183","141","149","129","137","191","195","203","203","227","227"
"126","10.G1.C3.22.23","SMD7825",2022,"SaddleMountain",45.8184180010913,-123.345582000004,"f","211","6","142","154","179","179","141","141","131","137","195","195","203","203",NA,NA
"127","10.G1.C3.22.24","SMD7826",2022,"SaddleMountain",45.8180670010913,-123.344068000004,"f","21","7","154","170","179","183","141","149","129","137","191","195","203","203","227","227"
"128","10.G1.C3.22.25","SMD7827",2022,"SaddleMountain",45.8180680010913,-123.344064000004,"f","25","7","154","154","175","183","141","149","129","133","191","195","203","219","227","227"
"129","10.G1.C3.22.26","SMD7828",2022,"SaddleMountain",45.8179830010913,-123.343832000004,"f","21","7","154","170","179","183","141","149","129","137","191","195","203","203","227","227"
"130","10.G1.C3.22.27","SMD7829",2022,"SaddleMountain",45.8180230010913,-123.343855000004,"f","25","7","154","154","175","183","141","149","129","133","191","195","203","219","227","227"
"131","10.G1.C3.22.28","SMD7830",2022,"SaddleMountain",45.8181030010913,-123.343876000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","10.G1.C3.22.29","SMD7831",2022,"SaddleMountain",45.8181860010914,-123.343703000004,NA,NA,"1",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"133","10.G1.C3.22.30","SMD7832",2022,"SaddleMountain",45.8181930010914,-123.343688000004,"f","23","7","142","154","179","179","141","141","137","137","191","195","203","203","227","231"
"134","10.G1.C3.22.31","SMD7833",2022,"SaddleMountain",45.8182190010914,-123.343600000004,"f","23","7","142","154","179","179","141","141","137","137","191","195","203","203","227","231"
"135","10.G1.C3.22.32","SMD7834",2022,"SaddleMountain",45.8182630010913,-123.343531000004,"f","23","7","142","154","179","179","141","141","137","137","191","195","203","203","227","231"
"136","10.G1.C3.22.33","SMD7835",2022,"SaddleMountain",45.8183350010913,-123.343445000004,"m","26","7","154","154","159","159","149","149","133","137","191","199","203","203","231","231"
"137","10.G1.C3.22.34","SMD7836",2022,"SaddleMountain",45.8184930010913,-123.343206000004,"m","26","7","154","154","159","159","149","149","133","137","191","199","203","203","231","231"
"138","10.G1.C3.22.35","SMD7837",2022,"SaddleMountain",45.8183400010913,-123.342948000004,"f","24","6","142","170","167","179","141","141",NA,NA,"191","191","203","203","231","231"
"139","10.G1.C3.22.36","SMD7838",2022,"SaddleMountain",45.8183360010913,-123.342437000004,"m","26","7","154","154","159","159","149","149","133","137","191","199","203","203","231","231"
"140","10.G1.C3.22.37","SMD7839",2022,"SaddleMountain",45.8183660010913,-123.342426000004,"f","23","6","142","154","179","179","141","141",NA,NA,"191","195","203","203","227","231"
"141","10.G1.C3.22.38","SMD7840",2022,"SaddleMountain",45.8183850010914,-123.342421000004,"m","26","7","154","154","159","159","149","149","133","137","191","199","203","203","231","231"
"142","10.G1.C3.22.39","SMD7841",2022,"SaddleMountain",45.8184130010914,-123.342421000004,"m","26","7","154","154","159","159","149","149","133","137","191","199","203","203","231","231"
"143","10.G1.C3.22.40","SMD7842",2022,"SaddleMountain",45.8184530010913,-123.342179000004,"f","213","5","154","154",NA,NA,"141","149","129","129",NA,NA,"203","203","227","227"
"144","10.G1.C3.22.41","SMD7843",2022,"SaddleMountain",45.8190270010913,-123.340710000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
